2018-09-11 16:34:22.480	    7fbf1809e780	ERROR	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3387	Wallet initialization failed: file not found "/home/torre/Desktop/bin/wallets/XMR.4GiBnhrgiojNmx328md32CiR3L8cQX7x46Ue7s4AsTjN96HsKDc7QHnBisAU4pnNyW2qNoxqBbRLpWNVfAtfzHJGbVvzCvSDuArBVftkc.keys"
2018-09-11 16:34:51.400	    7f825e59a780	INFO 	logging	contrib/epee/src/mlog.cpp:237	New log categories: *:WARNING,net:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO,logging:INFO,msgwriter:INFO
2018-09-11 16:34:51.400	    7f825e59a780	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3345	Loading wallet...
2018-09-11 16:34:51.654	    7f825e59a780	WARN 	wallet.wallet2	src/wallet/wallet2.cpp:4273	Loaded wallet keys file, with public address: 471Wmu3C7YDNmx328md32CiR3L8cQX7x46Ue7s4AsTjN96HsKDc7QHnBisAU4pnNyW2qNoxqBbRLpWNVfAtfzHJGQLwgdZh
2018-09-11 16:34:51.890	    7f825e59a780	INFO 	global	contrib/epee/include/net/http_server_impl_base.h:76	Binding on 127.0.0.1:3000
2018-09-11 16:34:51.891	    7f825e59a780	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3398	Starting wallet RPC server
2018-09-11 16:34:52.391	[SRV_MAIN]	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3408	Stopped wallet RPC server
2018-09-11 16:34:52.391	[SRV_MAIN]	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3411	Saving wallet...
2018-09-11 16:34:52.422	[SRV_MAIN]	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3413	Successfully saved
2018-09-11 17:44:25.200	    7fc485a8c780	INFO 	logging	contrib/epee/src/mlog.cpp:237	New log categories: *:WARNING,net:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO,logging:INFO,msgwriter:INFO
2018-09-11 17:44:25.200	    7fc485a8c780	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3345	Loading wallet...
2018-09-11 17:44:25.493	    7fc485a8c780	WARN 	wallet.wallet2	src/wallet/wallet2.cpp:4273	Loaded wallet keys file, with public address: 471Wmu3C7YDNmx328md32CiR3L8cQX7x46Ue7s4AsTjN96HsKDc7QHnBisAU4pnNyW2qNoxqBbRLpWNVfAtfzHJGQLwgdZh
2018-09-11 17:44:25.745	    7fc485a8c780	INFO 	global	contrib/epee/include/net/http_server_impl_base.h:76	Binding on 127.0.0.1:3000
2018-09-11 17:44:25.746	    7fc485a8c780	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3398	Starting wallet RPC server
2018-09-11 17:44:26.246	[SRV_MAIN]	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3408	Stopped wallet RPC server
2018-09-11 17:44:26.247	[SRV_MAIN]	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3411	Saving wallet...
2018-09-11 17:44:26.283	[SRV_MAIN]	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3413	Successfully saved
2018-09-11 17:51:59.916	    7f3009cf4780	INFO 	logging	contrib/epee/src/mlog.cpp:237	New log categories: *:WARNING,net:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO,logging:INFO,msgwriter:INFO
2018-09-11 17:51:59.916	    7f3009cf4780	WARN 	wallet.rpc	src/wallet/wallet_rpc_server.cpp:3345	Loading wallet...
